,labels,directory
18838,3,data\CMATERdb\IsolatedTrain\3\bcc000122.bmp
18817,3,data\CMATERdb\IsolatedTrain\3\bcc000101.bmp
18863,3,data\CMATERdb\IsolatedTrain\3\bcc000147.bmp
18818,3,data\CMATERdb\IsolatedTrain\3\bcc000102.bmp
18819,3,data\CMATERdb\IsolatedTrain\3\bcc000103.bmp
18821,3,data\CMATERdb\IsolatedTrain\3\bcc000105.bmp
18822,3,data\CMATERdb\IsolatedTrain\3\bcc000106.bmp
18823,3,data\CMATERdb\IsolatedTrain\3\bcc000107.bmp
18824,3,data\CMATERdb\IsolatedTrain\3\bcc000108.bmp
18825,3,data\CMATERdb\IsolatedTrain\3\bcc000109.bmp
18826,3,data\CMATERdb\IsolatedTrain\3\bcc000110.bmp
18827,3,data\CMATERdb\IsolatedTrain\3\bcc000111.bmp
18828,3,data\CMATERdb\IsolatedTrain\3\bcc000112.bmp
18829,3,data\CMATERdb\IsolatedTrain\3\bcc000113.bmp
18830,3,data\CMATERdb\IsolatedTrain\3\bcc000114.bmp
18831,3,data\CMATERdb\IsolatedTrain\3\bcc000115.bmp
18832,3,data\CMATERdb\IsolatedTrain\3\bcc000116.bmp
18833,3,data\CMATERdb\IsolatedTrain\3\bcc000117.bmp
18834,3,data\CMATERdb\IsolatedTrain\3\bcc000118.bmp
18835,3,data\CMATERdb\IsolatedTrain\3\bcc000119.bmp
18836,3,data\CMATERdb\IsolatedTrain\3\bcc000120.bmp
18837,3,data\CMATERdb\IsolatedTrain\3\bcc000121.bmp
18839,3,data\CMATERdb\IsolatedTrain\3\bcc000123.bmp
18864,3,data\CMATERdb\IsolatedTrain\3\bcc000148.bmp
18908,3,data\CMATERdb\IsolatedTrain\3\bcc000192.bmp
18866,3,data\CMATERdb\IsolatedTrain\3\bcc000150.bmp
18893,3,data\CMATERdb\IsolatedTrain\3\bcc000177.bmp
18894,3,data\CMATERdb\IsolatedTrain\3\bcc000178.bmp
18895,3,data\CMATERdb\IsolatedTrain\3\bcc000179.bmp
18896,3,data\CMATERdb\IsolatedTrain\3\bcc000180.bmp
18897,3,data\CMATERdb\IsolatedTrain\3\bcc000181.bmp
18898,3,data\CMATERdb\IsolatedTrain\3\bcc000182.bmp
18899,3,data\CMATERdb\IsolatedTrain\3\bcc000183.bmp
18900,3,data\CMATERdb\IsolatedTrain\3\bcc000184.bmp
18901,3,data\CMATERdb\IsolatedTrain\3\bcc000185.bmp
18902,3,data\CMATERdb\IsolatedTrain\3\bcc000186.bmp
18904,3,data\CMATERdb\IsolatedTrain\3\bcc000188.bmp
18905,3,data\CMATERdb\IsolatedTrain\3\bcc000189.bmp
18906,3,data\CMATERdb\IsolatedTrain\3\bcc000190.bmp
18907,3,data\CMATERdb\IsolatedTrain\3\bcc000191.bmp
18909,3,data\CMATERdb\IsolatedTrain\3\bcc000193.bmp
18910,3,data\CMATERdb\IsolatedTrain\3\bcc000194.bmp
18911,3,data\CMATERdb\IsolatedTrain\3\bcc000195.bmp
18912,3,data\CMATERdb\IsolatedTrain\3\bcc000196.bmp
18913,3,data\CMATERdb\IsolatedTrain\3\bcc000197.bmp
18914,3,data\CMATERdb\IsolatedTrain\3\bcc000198.bmp
18816,3,data\CMATERdb\IsolatedTrain\3\bcc000100.bmp
18892,3,data\CMATERdb\IsolatedTrain\3\bcc000176.bmp
18891,3,data\CMATERdb\IsolatedTrain\3\bcc000175.bmp
18890,3,data\CMATERdb\IsolatedTrain\3\bcc000174.bmp
18889,3,data\CMATERdb\IsolatedTrain\3\bcc000173.bmp
18867,3,data\CMATERdb\IsolatedTrain\3\bcc000151.bmp
18868,3,data\CMATERdb\IsolatedTrain\3\bcc000152.bmp
18869,3,data\CMATERdb\IsolatedTrain\3\bcc000153.bmp
18870,3,data\CMATERdb\IsolatedTrain\3\bcc000154.bmp
18871,3,data\CMATERdb\IsolatedTrain\3\bcc000155.bmp
18872,3,data\CMATERdb\IsolatedTrain\3\bcc000156.bmp
18873,3,data\CMATERdb\IsolatedTrain\3\bcc000157.bmp
18874,3,data\CMATERdb\IsolatedTrain\3\bcc000158.bmp
18875,3,data\CMATERdb\IsolatedTrain\3\bcc000159.bmp
18876,3,data\CMATERdb\IsolatedTrain\3\bcc000160.bmp
18865,3,data\CMATERdb\IsolatedTrain\3\bcc000149.bmp
18877,3,data\CMATERdb\IsolatedTrain\3\bcc000161.bmp
18879,3,data\CMATERdb\IsolatedTrain\3\bcc000163.bmp
18880,3,data\CMATERdb\IsolatedTrain\3\bcc000164.bmp
18881,3,data\CMATERdb\IsolatedTrain\3\bcc000165.bmp
18882,3,data\CMATERdb\IsolatedTrain\3\bcc000166.bmp
18883,3,data\CMATERdb\IsolatedTrain\3\bcc000167.bmp
18884,3,data\CMATERdb\IsolatedTrain\3\bcc000168.bmp
18885,3,data\CMATERdb\IsolatedTrain\3\bcc000169.bmp
18886,3,data\CMATERdb\IsolatedTrain\3\bcc000170.bmp
18887,3,data\CMATERdb\IsolatedTrain\3\bcc000171.bmp
18888,3,data\CMATERdb\IsolatedTrain\3\bcc000172.bmp
18878,3,data\CMATERdb\IsolatedTrain\3\bcc000162.bmp
18815,3,data\CMATERdb\IsolatedTrain\3\bcc000099.bmp
18903,3,data\CMATERdb\IsolatedTrain\3\bcc000187.bmp
18813,3,data\CMATERdb\IsolatedTrain\3\bcc000097.bmp
18741,3,data\CMATERdb\IsolatedTrain\3\bcc000025.bmp
18742,3,data\CMATERdb\IsolatedTrain\3\bcc000026.bmp
18743,3,data\CMATERdb\IsolatedTrain\3\bcc000027.bmp
18744,3,data\CMATERdb\IsolatedTrain\3\bcc000028.bmp
18745,3,data\CMATERdb\IsolatedTrain\3\bcc000029.bmp
18746,3,data\CMATERdb\IsolatedTrain\3\bcc000030.bmp
18747,3,data\CMATERdb\IsolatedTrain\3\bcc000031.bmp
18748,3,data\CMATERdb\IsolatedTrain\3\bcc000032.bmp
18749,3,data\CMATERdb\IsolatedTrain\3\bcc000033.bmp
18750,3,data\CMATERdb\IsolatedTrain\3\bcc000034.bmp
18751,3,data\CMATERdb\IsolatedTrain\3\bcc000035.bmp
18752,3,data\CMATERdb\IsolatedTrain\3\bcc000036.bmp
18753,3,data\CMATERdb\IsolatedTrain\3\bcc000037.bmp
18754,3,data\CMATERdb\IsolatedTrain\3\bcc000038.bmp
18755,3,data\CMATERdb\IsolatedTrain\3\bcc000039.bmp
18756,3,data\CMATERdb\IsolatedTrain\3\bcc000040.bmp
18757,3,data\CMATERdb\IsolatedTrain\3\bcc000041.bmp
18758,3,data\CMATERdb\IsolatedTrain\3\bcc000042.bmp
18759,3,data\CMATERdb\IsolatedTrain\3\bcc000043.bmp
18760,3,data\CMATERdb\IsolatedTrain\3\bcc000044.bmp
18761,3,data\CMATERdb\IsolatedTrain\3\bcc000045.bmp
18740,3,data\CMATERdb\IsolatedTrain\3\bcc000024.bmp
18762,3,data\CMATERdb\IsolatedTrain\3\bcc000046.bmp
18739,3,data\CMATERdb\IsolatedTrain\3\bcc000023.bmp
18736,3,data\CMATERdb\IsolatedTrain\3\bcc000020.bmp
18716,3,data\CMATERdb\IsolatedTrain\3\bcc000000.bmp
18717,3,data\CMATERdb\IsolatedTrain\3\bcc000001.bmp
18718,3,data\CMATERdb\IsolatedTrain\3\bcc000002.bmp
18719,3,data\CMATERdb\IsolatedTrain\3\bcc000003.bmp
18720,3,data\CMATERdb\IsolatedTrain\3\bcc000004.bmp
18721,3,data\CMATERdb\IsolatedTrain\3\bcc000005.bmp
18722,3,data\CMATERdb\IsolatedTrain\3\bcc000006.bmp
18723,3,data\CMATERdb\IsolatedTrain\3\bcc000007.bmp
18724,3,data\CMATERdb\IsolatedTrain\3\bcc000008.bmp
18725,3,data\CMATERdb\IsolatedTrain\3\bcc000009.bmp
18726,3,data\CMATERdb\IsolatedTrain\3\bcc000010.bmp
18814,3,data\CMATERdb\IsolatedTrain\3\bcc000098.bmp
18727,3,data\CMATERdb\IsolatedTrain\3\bcc000011.bmp
18728,3,data\CMATERdb\IsolatedTrain\3\bcc000012.bmp
18729,3,data\CMATERdb\IsolatedTrain\3\bcc000013.bmp
18730,3,data\CMATERdb\IsolatedTrain\3\bcc000014.bmp
18731,3,data\CMATERdb\IsolatedTrain\3\bcc000015.bmp
18732,3,data\CMATERdb\IsolatedTrain\3\bcc000016.bmp
18733,3,data\CMATERdb\IsolatedTrain\3\bcc000017.bmp
18734,3,data\CMATERdb\IsolatedTrain\3\bcc000018.bmp
18735,3,data\CMATERdb\IsolatedTrain\3\bcc000019.bmp
18737,3,data\CMATERdb\IsolatedTrain\3\bcc000021.bmp
18763,3,data\CMATERdb\IsolatedTrain\3\bcc000047.bmp
18738,3,data\CMATERdb\IsolatedTrain\3\bcc000022.bmp
18765,3,data\CMATERdb\IsolatedTrain\3\bcc000049.bmp
18792,3,data\CMATERdb\IsolatedTrain\3\bcc000076.bmp
18793,3,data\CMATERdb\IsolatedTrain\3\bcc000077.bmp
18794,3,data\CMATERdb\IsolatedTrain\3\bcc000078.bmp
18795,3,data\CMATERdb\IsolatedTrain\3\bcc000079.bmp
18796,3,data\CMATERdb\IsolatedTrain\3\bcc000080.bmp
18797,3,data\CMATERdb\IsolatedTrain\3\bcc000081.bmp
18798,3,data\CMATERdb\IsolatedTrain\3\bcc000082.bmp
18799,3,data\CMATERdb\IsolatedTrain\3\bcc000083.bmp
18801,3,data\CMATERdb\IsolatedTrain\3\bcc000085.bmp
18802,3,data\CMATERdb\IsolatedTrain\3\bcc000086.bmp
18803,3,data\CMATERdb\IsolatedTrain\3\bcc000087.bmp
18804,3,data\CMATERdb\IsolatedTrain\3\bcc000088.bmp
18805,3,data\CMATERdb\IsolatedTrain\3\bcc000089.bmp
18806,3,data\CMATERdb\IsolatedTrain\3\bcc000090.bmp
18807,3,data\CMATERdb\IsolatedTrain\3\bcc000091.bmp
18808,3,data\CMATERdb\IsolatedTrain\3\bcc000092.bmp
18809,3,data\CMATERdb\IsolatedTrain\3\bcc000093.bmp
18810,3,data\CMATERdb\IsolatedTrain\3\bcc000094.bmp
18811,3,data\CMATERdb\IsolatedTrain\3\bcc000095.bmp
18812,3,data\CMATERdb\IsolatedTrain\3\bcc000096.bmp
18764,3,data\CMATERdb\IsolatedTrain\3\bcc000048.bmp
18791,3,data\CMATERdb\IsolatedTrain\3\bcc000075.bmp
18790,3,data\CMATERdb\IsolatedTrain\3\bcc000074.bmp
18800,3,data\CMATERdb\IsolatedTrain\3\bcc000084.bmp
18773,3,data\CMATERdb\IsolatedTrain\3\bcc000057.bmp
18766,3,data\CMATERdb\IsolatedTrain\3\bcc000050.bmp
18789,3,data\CMATERdb\IsolatedTrain\3\bcc000073.bmp
18767,3,data\CMATERdb\IsolatedTrain\3\bcc000051.bmp
18768,3,data\CMATERdb\IsolatedTrain\3\bcc000052.bmp
18769,3,data\CMATERdb\IsolatedTrain\3\bcc000053.bmp
18770,3,data\CMATERdb\IsolatedTrain\3\bcc000054.bmp
18771,3,data\CMATERdb\IsolatedTrain\3\bcc000055.bmp
18772,3,data\CMATERdb\IsolatedTrain\3\bcc000056.bmp
18774,3,data\CMATERdb\IsolatedTrain\3\bcc000058.bmp
18775,3,data\CMATERdb\IsolatedTrain\3\bcc000059.bmp
18777,3,data\CMATERdb\IsolatedTrain\3\bcc000061.bmp
18776,3,data\CMATERdb\IsolatedTrain\3\bcc000060.bmp
18779,3,data\CMATERdb\IsolatedTrain\3\bcc000063.bmp
18780,3,data\CMATERdb\IsolatedTrain\3\bcc000064.bmp
18781,3,data\CMATERdb\IsolatedTrain\3\bcc000065.bmp
18782,3,data\CMATERdb\IsolatedTrain\3\bcc000066.bmp
18783,3,data\CMATERdb\IsolatedTrain\3\bcc000067.bmp
18784,3,data\CMATERdb\IsolatedTrain\3\bcc000068.bmp
18785,3,data\CMATERdb\IsolatedTrain\3\bcc000069.bmp
18786,3,data\CMATERdb\IsolatedTrain\3\bcc000070.bmp
18787,3,data\CMATERdb\IsolatedTrain\3\bcc000071.bmp
18788,3,data\CMATERdb\IsolatedTrain\3\bcc000072.bmp
18778,3,data\CMATERdb\IsolatedTrain\3\bcc000062.bmp
21118,4,data\CMATERdb\IsolatedTrain\4\bcc000145.bmp
21115,4,data\CMATERdb\IsolatedTrain\4\bcc000142.bmp
21117,4,data\CMATERdb\IsolatedTrain\4\bcc000144.bmp
21116,4,data\CMATERdb\IsolatedTrain\4\bcc000143.bmp
21114,4,data\CMATERdb\IsolatedTrain\4\bcc000141.bmp
21132,4,data\CMATERdb\IsolatedTrain\4\bcc000159.bmp
21112,4,data\CMATERdb\IsolatedTrain\4\bcc000139.bmp
21111,4,data\CMATERdb\IsolatedTrain\4\bcc000138.bmp
21119,4,data\CMATERdb\IsolatedTrain\4\bcc000146.bmp
21110,4,data\CMATERdb\IsolatedTrain\4\bcc000137.bmp
21113,4,data\CMATERdb\IsolatedTrain\4\bcc000140.bmp
21120,4,data\CMATERdb\IsolatedTrain\4\bcc000147.bmp
21131,4,data\CMATERdb\IsolatedTrain\4\bcc000158.bmp
21122,4,data\CMATERdb\IsolatedTrain\4\bcc000149.bmp
21123,4,data\CMATERdb\IsolatedTrain\4\bcc000150.bmp
21124,4,data\CMATERdb\IsolatedTrain\4\bcc000151.bmp
21125,4,data\CMATERdb\IsolatedTrain\4\bcc000152.bmp
21126,4,data\CMATERdb\IsolatedTrain\4\bcc000153.bmp
21127,4,data\CMATERdb\IsolatedTrain\4\bcc000154.bmp
21128,4,data\CMATERdb\IsolatedTrain\4\bcc000155.bmp
21129,4,data\CMATERdb\IsolatedTrain\4\bcc000156.bmp
21130,4,data\CMATERdb\IsolatedTrain\4\bcc000157.bmp
21109,4,data\CMATERdb\IsolatedTrain\4\bcc000136.bmp
21121,4,data\CMATERdb\IsolatedTrain\4\bcc000148.bmp
21108,4,data\CMATERdb\IsolatedTrain\4\bcc000135.bmp
21084,4,data\CMATERdb\IsolatedTrain\4\bcc000111.bmp
21106,4,data\CMATERdb\IsolatedTrain\4\bcc000133.bmp
21133,4,data\CMATERdb\IsolatedTrain\4\bcc000160.bmp
21083,4,data\CMATERdb\IsolatedTrain\4\bcc000110.bmp
21085,4,data\CMATERdb\IsolatedTrain\4\bcc000112.bmp
21086,4,data\CMATERdb\IsolatedTrain\4\bcc000113.bmp
21087,4,data\CMATERdb\IsolatedTrain\4\bcc000114.bmp
21088,4,data\CMATERdb\IsolatedTrain\4\bcc000115.bmp
21089,4,data\CMATERdb\IsolatedTrain\4\bcc000116.bmp
21090,4,data\CMATERdb\IsolatedTrain\4\bcc000117.bmp
21091,4,data\CMATERdb\IsolatedTrain\4\bcc000118.bmp
21092,4,data\CMATERdb\IsolatedTrain\4\bcc000119.bmp
21093,4,data\CMATERdb\IsolatedTrain\4\bcc000120.bmp
21094,4,data\CMATERdb\IsolatedTrain\4\bcc000121.bmp
21095,4,data\CMATERdb\IsolatedTrain\4\bcc000122.bmp
21096,4,data\CMATERdb\IsolatedTrain\4\bcc000123.bmp
21097,4,data\CMATERdb\IsolatedTrain\4\bcc000124.bmp
21098,4,data\CMATERdb\IsolatedTrain\4\bcc000125.bmp
21099,4,data\CMATERdb\IsolatedTrain\4\bcc000126.bmp
21100,4,data\CMATERdb\IsolatedTrain\4\bcc000127.bmp
21101,4,data\CMATERdb\IsolatedTrain\4\bcc000128.bmp
21102,4,data\CMATERdb\IsolatedTrain\4\bcc000129.bmp
21103,4,data\CMATERdb\IsolatedTrain\4\bcc000130.bmp
21104,4,data\CMATERdb\IsolatedTrain\4\bcc000131.bmp
21105,4,data\CMATERdb\IsolatedTrain\4\bcc000132.bmp
21107,4,data\CMATERdb\IsolatedTrain\4\bcc000134.bmp
21134,4,data\CMATERdb\IsolatedTrain\4\bcc000161.bmp
21184,4,data\CMATERdb\IsolatedTrain\4\bcc000211.bmp
21136,4,data\CMATERdb\IsolatedTrain\4\bcc000163.bmp
21165,4,data\CMATERdb\IsolatedTrain\4\bcc000192.bmp
21166,4,data\CMATERdb\IsolatedTrain\4\bcc000193.bmp
21167,4,data\CMATERdb\IsolatedTrain\4\bcc000194.bmp
21168,4,data\CMATERdb\IsolatedTrain\4\bcc000195.bmp
21169,4,data\CMATERdb\IsolatedTrain\4\bcc000196.bmp
21170,4,data\CMATERdb\IsolatedTrain\4\bcc000197.bmp
21171,4,data\CMATERdb\IsolatedTrain\4\bcc000198.bmp
21172,4,data\CMATERdb\IsolatedTrain\4\bcc000199.bmp
21173,4,data\CMATERdb\IsolatedTrain\4\bcc000200.bmp
21174,4,data\CMATERdb\IsolatedTrain\4\bcc000201.bmp
21175,4,data\CMATERdb\IsolatedTrain\4\bcc000202.bmp
21176,4,data\CMATERdb\IsolatedTrain\4\bcc000203.bmp
21177,4,data\CMATERdb\IsolatedTrain\4\bcc000204.bmp
21178,4,data\CMATERdb\IsolatedTrain\4\bcc000205.bmp
21179,4,data\CMATERdb\IsolatedTrain\4\bcc000206.bmp
21180,4,data\CMATERdb\IsolatedTrain\4\bcc000207.bmp
21181,4,data\CMATERdb\IsolatedTrain\4\bcc000208.bmp
21182,4,data\CMATERdb\IsolatedTrain\4\bcc000209.bmp
21183,4,data\CMATERdb\IsolatedTrain\4\bcc000210.bmp
21081,4,data\CMATERdb\IsolatedTrain\4\bcc000108.bmp
21185,4,data\CMATERdb\IsolatedTrain\4\bcc000212.bmp
21186,4,data\CMATERdb\IsolatedTrain\4\bcc000213.bmp
21187,4,data\CMATERdb\IsolatedTrain\4\bcc000214.bmp
21164,4,data\CMATERdb\IsolatedTrain\4\bcc000191.bmp
21163,4,data\CMATERdb\IsolatedTrain\4\bcc000190.bmp
21162,4,data\CMATERdb\IsolatedTrain\4\bcc000189.bmp
21161,4,data\CMATERdb\IsolatedTrain\4\bcc000188.bmp
21137,4,data\CMATERdb\IsolatedTrain\4\bcc000164.bmp
21138,4,data\CMATERdb\IsolatedTrain\4\bcc000165.bmp
21139,4,data\CMATERdb\IsolatedTrain\4\bcc000166.bmp
21140,4,data\CMATERdb\IsolatedTrain\4\bcc000167.bmp
21141,4,data\CMATERdb\IsolatedTrain\4\bcc000168.bmp
21142,4,data\CMATERdb\IsolatedTrain\4\bcc000169.bmp
21143,4,data\CMATERdb\IsolatedTrain\4\bcc000170.bmp
21144,4,data\CMATERdb\IsolatedTrain\4\bcc000171.bmp
21145,4,data\CMATERdb\IsolatedTrain\4\bcc000172.bmp
21146,4,data\CMATERdb\IsolatedTrain\4\bcc000173.bmp
21147,4,data\CMATERdb\IsolatedTrain\4\bcc000174.bmp
21135,4,data\CMATERdb\IsolatedTrain\4\bcc000162.bmp
21148,4,data\CMATERdb\IsolatedTrain\4\bcc000175.bmp
21150,4,data\CMATERdb\IsolatedTrain\4\bcc000177.bmp
21151,4,data\CMATERdb\IsolatedTrain\4\bcc000178.bmp
21152,4,data\CMATERdb\IsolatedTrain\4\bcc000179.bmp
21153,4,data\CMATERdb\IsolatedTrain\4\bcc000180.bmp
21154,4,data\CMATERdb\IsolatedTrain\4\bcc000181.bmp
21155,4,data\CMATERdb\IsolatedTrain\4\bcc000182.bmp
21156,4,data\CMATERdb\IsolatedTrain\4\bcc000183.bmp
21157,4,data\CMATERdb\IsolatedTrain\4\bcc000184.bmp
21158,4,data\CMATERdb\IsolatedTrain\4\bcc000185.bmp
21159,4,data\CMATERdb\IsolatedTrain\4\bcc000186.bmp
21160,4,data\CMATERdb\IsolatedTrain\4\bcc000187.bmp
21149,4,data\CMATERdb\IsolatedTrain\4\bcc000176.bmp
21080,4,data\CMATERdb\IsolatedTrain\4\bcc000107.bmp
21082,4,data\CMATERdb\IsolatedTrain\4\bcc000109.bmp
21078,4,data\CMATERdb\IsolatedTrain\4\bcc000105.bmp
21001,4,data\CMATERdb\IsolatedTrain\4\bcc000028.bmp
21002,4,data\CMATERdb\IsolatedTrain\4\bcc000029.bmp
21003,4,data\CMATERdb\IsolatedTrain\4\bcc000030.bmp
21004,4,data\CMATERdb\IsolatedTrain\4\bcc000031.bmp
21005,4,data\CMATERdb\IsolatedTrain\4\bcc000032.bmp
21006,4,data\CMATERdb\IsolatedTrain\4\bcc000033.bmp
21007,4,data\CMATERdb\IsolatedTrain\4\bcc000034.bmp
21008,4,data\CMATERdb\IsolatedTrain\4\bcc000035.bmp
21009,4,data\CMATERdb\IsolatedTrain\4\bcc000036.bmp
21010,4,data\CMATERdb\IsolatedTrain\4\bcc000037.bmp
21011,4,data\CMATERdb\IsolatedTrain\4\bcc000038.bmp
21012,4,data\CMATERdb\IsolatedTrain\4\bcc000039.bmp
21013,4,data\CMATERdb\IsolatedTrain\4\bcc000040.bmp
21014,4,data\CMATERdb\IsolatedTrain\4\bcc000041.bmp
21015,4,data\CMATERdb\IsolatedTrain\4\bcc000042.bmp
21016,4,data\CMATERdb\IsolatedTrain\4\bcc000043.bmp
21017,4,data\CMATERdb\IsolatedTrain\4\bcc000044.bmp
21018,4,data\CMATERdb\IsolatedTrain\4\bcc000045.bmp
21019,4,data\CMATERdb\IsolatedTrain\4\bcc000046.bmp
21020,4,data\CMATERdb\IsolatedTrain\4\bcc000047.bmp
21021,4,data\CMATERdb\IsolatedTrain\4\bcc000048.bmp
21022,4,data\CMATERdb\IsolatedTrain\4\bcc000049.bmp
21023,4,data\CMATERdb\IsolatedTrain\4\bcc000050.bmp
21000,4,data\CMATERdb\IsolatedTrain\4\bcc000027.bmp
20999,4,data\CMATERdb\IsolatedTrain\4\bcc000026.bmp
20998,4,data\CMATERdb\IsolatedTrain\4\bcc000025.bmp
20997,4,data\CMATERdb\IsolatedTrain\4\bcc000024.bmp
20973,4,data\CMATERdb\IsolatedTrain\4\bcc000000.bmp
20974,4,data\CMATERdb\IsolatedTrain\4\bcc000001.bmp
21079,4,data\CMATERdb\IsolatedTrain\4\bcc000106.bmp
20976,4,data\CMATERdb\IsolatedTrain\4\bcc000003.bmp
20977,4,data\CMATERdb\IsolatedTrain\4\bcc000004.bmp
20978,4,data\CMATERdb\IsolatedTrain\4\bcc000005.bmp
20979,4,data\CMATERdb\IsolatedTrain\4\bcc000006.bmp
20980,4,data\CMATERdb\IsolatedTrain\4\bcc000007.bmp
20981,4,data\CMATERdb\IsolatedTrain\4\bcc000008.bmp
20982,4,data\CMATERdb\IsolatedTrain\4\bcc000009.bmp
20983,4,data\CMATERdb\IsolatedTrain\4\bcc000010.bmp
21024,4,data\CMATERdb\IsolatedTrain\4\bcc000051.bmp
20984,4,data\CMATERdb\IsolatedTrain\4\bcc000011.bmp
20986,4,data\CMATERdb\IsolatedTrain\4\bcc000013.bmp
20987,4,data\CMATERdb\IsolatedTrain\4\bcc000014.bmp
20988,4,data\CMATERdb\IsolatedTrain\4\bcc000015.bmp
20989,4,data\CMATERdb\IsolatedTrain\4\bcc000016.bmp
20990,4,data\CMATERdb\IsolatedTrain\4\bcc000017.bmp
20991,4,data\CMATERdb\IsolatedTrain\4\bcc000018.bmp
20992,4,data\CMATERdb\IsolatedTrain\4\bcc000019.bmp
20993,4,data\CMATERdb\IsolatedTrain\4\bcc000020.bmp
20994,4,data\CMATERdb\IsolatedTrain\4\bcc000021.bmp
20995,4,data\CMATERdb\IsolatedTrain\4\bcc000022.bmp
20996,4,data\CMATERdb\IsolatedTrain\4\bcc000023.bmp
20985,4,data\CMATERdb\IsolatedTrain\4\bcc000012.bmp
21025,4,data\CMATERdb\IsolatedTrain\4\bcc000052.bmp
20975,4,data\CMATERdb\IsolatedTrain\4\bcc000002.bmp
21027,4,data\CMATERdb\IsolatedTrain\4\bcc000054.bmp
21055,4,data\CMATERdb\IsolatedTrain\4\bcc000082.bmp
21056,4,data\CMATERdb\IsolatedTrain\4\bcc000083.bmp
21057,4,data\CMATERdb\IsolatedTrain\4\bcc000084.bmp
21058,4,data\CMATERdb\IsolatedTrain\4\bcc000085.bmp
21059,4,data\CMATERdb\IsolatedTrain\4\bcc000086.bmp
21060,4,data\CMATERdb\IsolatedTrain\4\bcc000087.bmp
21061,4,data\CMATERdb\IsolatedTrain\4\bcc000088.bmp
21062,4,data\CMATERdb\IsolatedTrain\4\bcc000089.bmp
21063,4,data\CMATERdb\IsolatedTrain\4\bcc000090.bmp
21064,4,data\CMATERdb\IsolatedTrain\4\bcc000091.bmp
21065,4,data\CMATERdb\IsolatedTrain\4\bcc000092.bmp
21066,4,data\CMATERdb\IsolatedTrain\4\bcc000093.bmp
21067,4,data\CMATERdb\IsolatedTrain\4\bcc000094.bmp
21068,4,data\CMATERdb\IsolatedTrain\4\bcc000095.bmp
21069,4,data\CMATERdb\IsolatedTrain\4\bcc000096.bmp
21070,4,data\CMATERdb\IsolatedTrain\4\bcc000097.bmp
21071,4,data\CMATERdb\IsolatedTrain\4\bcc000098.bmp
21072,4,data\CMATERdb\IsolatedTrain\4\bcc000099.bmp
21073,4,data\CMATERdb\IsolatedTrain\4\bcc000100.bmp
21074,4,data\CMATERdb\IsolatedTrain\4\bcc000101.bmp
21075,4,data\CMATERdb\IsolatedTrain\4\bcc000102.bmp
21076,4,data\CMATERdb\IsolatedTrain\4\bcc000103.bmp
21026,4,data\CMATERdb\IsolatedTrain\4\bcc000053.bmp
21054,4,data\CMATERdb\IsolatedTrain\4\bcc000081.bmp
21053,4,data\CMATERdb\IsolatedTrain\4\bcc000080.bmp
21077,4,data\CMATERdb\IsolatedTrain\4\bcc000104.bmp
21051,4,data\CMATERdb\IsolatedTrain\4\bcc000078.bmp
21052,4,data\CMATERdb\IsolatedTrain\4\bcc000079.bmp
21028,4,data\CMATERdb\IsolatedTrain\4\bcc000055.bmp
21029,4,data\CMATERdb\IsolatedTrain\4\bcc000056.bmp
21030,4,data\CMATERdb\IsolatedTrain\4\bcc000057.bmp
21031,4,data\CMATERdb\IsolatedTrain\4\bcc000058.bmp
21032,4,data\CMATERdb\IsolatedTrain\4\bcc000059.bmp
21033,4,data\CMATERdb\IsolatedTrain\4\bcc000060.bmp
21035,4,data\CMATERdb\IsolatedTrain\4\bcc000062.bmp
21036,4,data\CMATERdb\IsolatedTrain\4\bcc000063.bmp
21037,4,data\CMATERdb\IsolatedTrain\4\bcc000064.bmp
21038,4,data\CMATERdb\IsolatedTrain\4\bcc000065.bmp
21034,4,data\CMATERdb\IsolatedTrain\4\bcc000061.bmp
21040,4,data\CMATERdb\IsolatedTrain\4\bcc000067.bmp
21050,4,data\CMATERdb\IsolatedTrain\4\bcc000077.bmp
21039,4,data\CMATERdb\IsolatedTrain\4\bcc000066.bmp
21048,4,data\CMATERdb\IsolatedTrain\4\bcc000075.bmp
21047,4,data\CMATERdb\IsolatedTrain\4\bcc000074.bmp
21046,4,data\CMATERdb\IsolatedTrain\4\bcc000073.bmp
21049,4,data\CMATERdb\IsolatedTrain\4\bcc000076.bmp
21044,4,data\CMATERdb\IsolatedTrain\4\bcc000071.bmp
21043,4,data\CMATERdb\IsolatedTrain\4\bcc000070.bmp
21042,4,data\CMATERdb\IsolatedTrain\4\bcc000069.bmp
21041,4,data\CMATERdb\IsolatedTrain\4\bcc000068.bmp
21045,4,data\CMATERdb\IsolatedTrain\4\bcc000072.bmp
23350,5,data\CMATERdb\IsolatedTrain\5\bcc000139.bmp
23342,5,data\CMATERdb\IsolatedTrain\5\bcc000131.bmp
23343,5,data\CMATERdb\IsolatedTrain\5\bcc000132.bmp
23344,5,data\CMATERdb\IsolatedTrain\5\bcc000133.bmp
23345,5,data\CMATERdb\IsolatedTrain\5\bcc000134.bmp
23346,5,data\CMATERdb\IsolatedTrain\5\bcc000135.bmp
23347,5,data\CMATERdb\IsolatedTrain\5\bcc000136.bmp
23348,5,data\CMATERdb\IsolatedTrain\5\bcc000137.bmp
23349,5,data\CMATERdb\IsolatedTrain\5\bcc000138.bmp
