,labels,directory
7991,9,data\CMATERdb\IsolatedTest\9\2\bcc000021.bmp
7992,9,data\CMATERdb\IsolatedTest\9\2\bcc000022.bmp
7993,9,data\CMATERdb\IsolatedTest\9\2\bcc000023.bmp
7994,9,data\CMATERdb\IsolatedTest\9\2\bcc000024.bmp
7995,9,data\CMATERdb\IsolatedTest\9\2\bcc000025.bmp
7996,9,data\CMATERdb\IsolatedTest\9\2\bcc000026.bmp
8002,9,data\CMATERdb\IsolatedTest\9\2\bcc000032.bmp
7998,9,data\CMATERdb\IsolatedTest\9\2\bcc000028.bmp
7999,9,data\CMATERdb\IsolatedTest\9\2\bcc000029.bmp
8001,9,data\CMATERdb\IsolatedTest\9\2\bcc000031.bmp
7975,9,data\CMATERdb\IsolatedTest\9\2\bcc000005.bmp
7989,9,data\CMATERdb\IsolatedTest\9\2\bcc000019.bmp
7974,9,data\CMATERdb\IsolatedTest\9\2\bcc000004.bmp
7997,9,data\CMATERdb\IsolatedTest\9\2\bcc000027.bmp
7972,9,data\CMATERdb\IsolatedTest\9\2\bcc000002.bmp
7973,9,data\CMATERdb\IsolatedTest\9\2\bcc000003.bmp
7945,9,data\CMATERdb\IsolatedTest\9\1\bcc000000.bmp
7946,9,data\CMATERdb\IsolatedTest\9\1\bcc000001.bmp
7947,9,data\CMATERdb\IsolatedTest\9\1\bcc000002.bmp
7948,9,data\CMATERdb\IsolatedTest\9\1\bcc000003.bmp
7950,9,data\CMATERdb\IsolatedTest\9\1\bcc000005.bmp
7951,9,data\CMATERdb\IsolatedTest\9\1\bcc000006.bmp
7952,9,data\CMATERdb\IsolatedTest\9\1\bcc000007.bmp
7953,9,data\CMATERdb\IsolatedTest\9\1\bcc000008.bmp
7954,9,data\CMATERdb\IsolatedTest\9\1\bcc000009.bmp
7955,9,data\CMATERdb\IsolatedTest\9\1\bcc000010.bmp
7956,9,data\CMATERdb\IsolatedTest\9\1\bcc000011.bmp
7957,9,data\CMATERdb\IsolatedTest\9\1\bcc000012.bmp
7949,9,data\CMATERdb\IsolatedTest\9\1\bcc000004.bmp
7959,9,data\CMATERdb\IsolatedTest\9\1\bcc000014.bmp
7971,9,data\CMATERdb\IsolatedTest\9\2\bcc000001.bmp
7958,9,data\CMATERdb\IsolatedTest\9\1\bcc000013.bmp
7970,9,data\CMATERdb\IsolatedTest\9\2\bcc000000.bmp
7969,9,data\CMATERdb\IsolatedTest\9\1\bcc000024.bmp
7967,9,data\CMATERdb\IsolatedTest\9\1\bcc000022.bmp
7966,9,data\CMATERdb\IsolatedTest\9\1\bcc000021.bmp
7968,9,data\CMATERdb\IsolatedTest\9\1\bcc000023.bmp
7964,9,data\CMATERdb\IsolatedTest\9\1\bcc000019.bmp
7963,9,data\CMATERdb\IsolatedTest\9\1\bcc000018.bmp
7962,9,data\CMATERdb\IsolatedTest\9\1\bcc000017.bmp
7961,9,data\CMATERdb\IsolatedTest\9\1\bcc000016.bmp
7960,9,data\CMATERdb\IsolatedTest\9\1\bcc000015.bmp
7965,9,data\CMATERdb\IsolatedTest\9\1\bcc000020.bmp
84,10,data\CMATERdb\IsolatedTest\10\bcc000032.bmp
90,10,data\CMATERdb\IsolatedTest\10\bcc000038.bmp
85,10,data\CMATERdb\IsolatedTest\10\bcc000033.bmp
86,10,data\CMATERdb\IsolatedTest\10\bcc000034.bmp
87,10,data\CMATERdb\IsolatedTest\10\bcc000035.bmp
88,10,data\CMATERdb\IsolatedTest\10\bcc000036.bmp
89,10,data\CMATERdb\IsolatedTest\10\bcc000037.bmp
91,10,data\CMATERdb\IsolatedTest\10\bcc000039.bmp
57,10,data\CMATERdb\IsolatedTest\10\bcc000005.bmp
93,10,data\CMATERdb\IsolatedTest\10\bcc000041.bmp
94,10,data\CMATERdb\IsolatedTest\10\bcc000042.bmp
59,10,data\CMATERdb\IsolatedTest\10\bcc000007.bmp
58,10,data\CMATERdb\IsolatedTest\10\bcc000006.bmp
56,10,data\CMATERdb\IsolatedTest\10\bcc000004.bmp
55,10,data\CMATERdb\IsolatedTest\10\bcc000003.bmp
54,10,data\CMATERdb\IsolatedTest\10\bcc000002.bmp
83,10,data\CMATERdb\IsolatedTest\10\bcc000031.bmp
92,10,data\CMATERdb\IsolatedTest\10\bcc000040.bmp
82,10,data\CMATERdb\IsolatedTest\10\bcc000030.bmp
68,10,data\CMATERdb\IsolatedTest\10\bcc000016.bmp
80,10,data\CMATERdb\IsolatedTest\10\bcc000028.bmp
62,10,data\CMATERdb\IsolatedTest\10\bcc000010.bmp
63,10,data\CMATERdb\IsolatedTest\10\bcc000011.bmp
64,10,data\CMATERdb\IsolatedTest\10\bcc000012.bmp
65,10,data\CMATERdb\IsolatedTest\10\bcc000013.bmp
66,10,data\CMATERdb\IsolatedTest\10\bcc000014.bmp
67,10,data\CMATERdb\IsolatedTest\10\bcc000015.bmp
53,10,data\CMATERdb\IsolatedTest\10\bcc000001.bmp
69,10,data\CMATERdb\IsolatedTest\10\bcc000017.bmp
81,10,data\CMATERdb\IsolatedTest\10\bcc000029.bmp
70,10,data\CMATERdb\IsolatedTest\10\bcc000018.bmp
72,10,data\CMATERdb\IsolatedTest\10\bcc000020.bmp
73,10,data\CMATERdb\IsolatedTest\10\bcc000021.bmp
74,10,data\CMATERdb\IsolatedTest\10\bcc000022.bmp
75,10,data\CMATERdb\IsolatedTest\10\bcc000023.bmp
76,10,data\CMATERdb\IsolatedTest\10\bcc000024.bmp
77,10,data\CMATERdb\IsolatedTest\10\bcc000025.bmp
78,10,data\CMATERdb\IsolatedTest\10\bcc000026.bmp
79,10,data\CMATERdb\IsolatedTest\10\bcc000027.bmp
71,10,data\CMATERdb\IsolatedTest\10\bcc000019.bmp
52,10,data\CMATERdb\IsolatedTest\10\bcc000000.bmp
60,10,data\CMATERdb\IsolatedTest\10\bcc000008.bmp
98,10,data\CMATERdb\IsolatedTest\10\bcc000046.bmp
95,10,data\CMATERdb\IsolatedTest\10\bcc000043.bmp
96,10,data\CMATERdb\IsolatedTest\10\bcc000044.bmp
97,10,data\CMATERdb\IsolatedTest\10\bcc000045.bmp
99,10,data\CMATERdb\IsolatedTest\10\bcc000047.bmp
100,10,data\CMATERdb\IsolatedTest\10\bcc000048.bmp
101,10,data\CMATERdb\IsolatedTest\10\bcc000049.bmp
61,10,data\CMATERdb\IsolatedTest\10\bcc000009.bmp
103,10,data\CMATERdb\IsolatedTest\10\bcc000051.bmp
104,10,data\CMATERdb\IsolatedTest\10\bcc000052.bmp
105,10,data\CMATERdb\IsolatedTest\10\bcc000053.bmp
106,10,data\CMATERdb\IsolatedTest\10\bcc000054.bmp
102,10,data\CMATERdb\IsolatedTest\10\bcc000050.bmp
607,11,data\CMATERdb\IsolatedTest\11\bcc000040.bmp
601,11,data\CMATERdb\IsolatedTest\11\bcc000034.bmp
602,11,data\CMATERdb\IsolatedTest\11\bcc000035.bmp
603,11,data\CMATERdb\IsolatedTest\11\bcc000036.bmp
604,11,data\CMATERdb\IsolatedTest\11\bcc000037.bmp
605,11,data\CMATERdb\IsolatedTest\11\bcc000038.bmp
606,11,data\CMATERdb\IsolatedTest\11\bcc000039.bmp
584,11,data\CMATERdb\IsolatedTest\11\bcc000017.bmp
613,11,data\CMATERdb\IsolatedTest\11\bcc000046.bmp
609,11,data\CMATERdb\IsolatedTest\11\bcc000042.bmp
610,11,data\CMATERdb\IsolatedTest\11\bcc000043.bmp
611,11,data\CMATERdb\IsolatedTest\11\bcc000044.bmp
612,11,data\CMATERdb\IsolatedTest\11\bcc000045.bmp
600,11,data\CMATERdb\IsolatedTest\11\bcc000033.bmp
614,11,data\CMATERdb\IsolatedTest\11\bcc000047.bmp
615,11,data\CMATERdb\IsolatedTest\11\bcc000048.bmp
608,11,data\CMATERdb\IsolatedTest\11\bcc000041.bmp
599,11,data\CMATERdb\IsolatedTest\11\bcc000032.bmp
598,11,data\CMATERdb\IsolatedTest\11\bcc000031.bmp
597,11,data\CMATERdb\IsolatedTest\11\bcc000030.bmp
583,11,data\CMATERdb\IsolatedTest\11\bcc000016.bmp
582,11,data\CMATERdb\IsolatedTest\11\bcc000015.bmp
581,11,data\CMATERdb\IsolatedTest\11\bcc000014.bmp
580,11,data\CMATERdb\IsolatedTest\11\bcc000013.bmp
579,11,data\CMATERdb\IsolatedTest\11\bcc000012.bmp
578,11,data\CMATERdb\IsolatedTest\11\bcc000011.bmp
577,11,data\CMATERdb\IsolatedTest\11\bcc000010.bmp
576,11,data\CMATERdb\IsolatedTest\11\bcc000009.bmp
575,11,data\CMATERdb\IsolatedTest\11\bcc000008.bmp
574,11,data\CMATERdb\IsolatedTest\11\bcc000007.bmp
573,11,data\CMATERdb\IsolatedTest\11\bcc000006.bmp
572,11,data\CMATERdb\IsolatedTest\11\bcc000005.bmp
571,11,data\CMATERdb\IsolatedTest\11\bcc000004.bmp
570,11,data\CMATERdb\IsolatedTest\11\bcc000003.bmp
569,11,data\CMATERdb\IsolatedTest\11\bcc000002.bmp
568,11,data\CMATERdb\IsolatedTest\11\bcc000001.bmp
567,11,data\CMATERdb\IsolatedTest\11\bcc000000.bmp
586,11,data\CMATERdb\IsolatedTest\11\bcc000019.bmp
587,11,data\CMATERdb\IsolatedTest\11\bcc000020.bmp
588,11,data\CMATERdb\IsolatedTest\11\bcc000021.bmp
590,11,data\CMATERdb\IsolatedTest\11\bcc000023.bmp
591,11,data\CMATERdb\IsolatedTest\11\bcc000024.bmp
592,11,data\CMATERdb\IsolatedTest\11\bcc000025.bmp
593,11,data\CMATERdb\IsolatedTest\11\bcc000026.bmp
594,11,data\CMATERdb\IsolatedTest\11\bcc000027.bmp
595,11,data\CMATERdb\IsolatedTest\11\bcc000028.bmp
596,11,data\CMATERdb\IsolatedTest\11\bcc000029.bmp
585,11,data\CMATERdb\IsolatedTest\11\bcc000018.bmp
589,11,data\CMATERdb\IsolatedTest\11\bcc000022.bmp
617,11,data\CMATERdb\IsolatedTest\11\bcc000050.bmp
616,11,data\CMATERdb\IsolatedTest\11\bcc000049.bmp
1152,12,data\CMATERdb\IsolatedTest\12\2\bcc000031.bmp
1103,12,data\CMATERdb\IsolatedTest\12\1\bcc000008.bmp
1104,12,data\CMATERdb\IsolatedTest\12\1\bcc000009.bmp
1105,12,data\CMATERdb\IsolatedTest\12\1\bcc000010.bmp
1106,12,data\CMATERdb\IsolatedTest\12\1\bcc000011.bmp
1107,12,data\CMATERdb\IsolatedTest\12\1\bcc000012.bmp
1108,12,data\CMATERdb\IsolatedTest\12\1\bcc000013.bmp
1109,12,data\CMATERdb\IsolatedTest\12\1\bcc000014.bmp
1110,12,data\CMATERdb\IsolatedTest\12\1\bcc000015.bmp
1111,12,data\CMATERdb\IsolatedTest\12\1\bcc000016.bmp
1112,12,data\CMATERdb\IsolatedTest\12\1\bcc000017.bmp
1113,12,data\CMATERdb\IsolatedTest\12\1\bcc000018.bmp
1114,12,data\CMATERdb\IsolatedTest\12\1\bcc000019.bmp
1115,12,data\CMATERdb\IsolatedTest\12\1\bcc000020.bmp
1116,12,data\CMATERdb\IsolatedTest\12\1\bcc000021.bmp
1117,12,data\CMATERdb\IsolatedTest\12\1\bcc000022.bmp
1118,12,data\CMATERdb\IsolatedTest\12\1\bcc000023.bmp
1119,12,data\CMATERdb\IsolatedTest\12\1\bcc000024.bmp
1120,12,data\CMATERdb\IsolatedTest\12\1\bcc000025.bmp
1121,12,data\CMATERdb\IsolatedTest\12\2\bcc000000.bmp
1122,12,data\CMATERdb\IsolatedTest\12\2\bcc000001.bmp
1123,12,data\CMATERdb\IsolatedTest\12\2\bcc000002.bmp
1124,12,data\CMATERdb\IsolatedTest\12\2\bcc000003.bmp
1125,12,data\CMATERdb\IsolatedTest\12\2\bcc000004.bmp
1126,12,data\CMATERdb\IsolatedTest\12\2\bcc000005.bmp
1102,12,data\CMATERdb\IsolatedTest\12\1\bcc000007.bmp
1101,12,data\CMATERdb\IsolatedTest\12\1\bcc000006.bmp
1100,12,data\CMATERdb\IsolatedTest\12\1\bcc000005.bmp
1099,12,data\CMATERdb\IsolatedTest\12\1\bcc000004.bmp
1150,12,data\CMATERdb\IsolatedTest\12\2\bcc000029.bmp
1149,12,data\CMATERdb\IsolatedTest\12\2\bcc000028.bmp
1148,12,data\CMATERdb\IsolatedTest\12\2\bcc000027.bmp
1147,12,data\CMATERdb\IsolatedTest\12\2\bcc000026.bmp
1146,12,data\CMATERdb\IsolatedTest\12\2\bcc000025.bmp
1145,12,data\CMATERdb\IsolatedTest\12\2\bcc000024.bmp
1144,12,data\CMATERdb\IsolatedTest\12\2\bcc000023.bmp
1143,12,data\CMATERdb\IsolatedTest\12\2\bcc000022.bmp
1142,12,data\CMATERdb\IsolatedTest\12\2\bcc000021.bmp
1141,12,data\CMATERdb\IsolatedTest\12\2\bcc000020.bmp
1140,12,data\CMATERdb\IsolatedTest\12\2\bcc000019.bmp
1139,12,data\CMATERdb\IsolatedTest\12\2\bcc000018.bmp
1153,12,data\CMATERdb\IsolatedTest\12\2\bcc000032.bmp
1138,12,data\CMATERdb\IsolatedTest\12\2\bcc000017.bmp
1136,12,data\CMATERdb\IsolatedTest\12\2\bcc000015.bmp
1135,12,data\CMATERdb\IsolatedTest\12\2\bcc000014.bmp
1134,12,data\CMATERdb\IsolatedTest\12\2\bcc000013.bmp
1133,12,data\CMATERdb\IsolatedTest\12\2\bcc000012.bmp
1132,12,data\CMATERdb\IsolatedTest\12\2\bcc000011.bmp
1131,12,data\CMATERdb\IsolatedTest\12\2\bcc000010.bmp
1130,12,data\CMATERdb\IsolatedTest\12\2\bcc000009.bmp
1129,12,data\CMATERdb\IsolatedTest\12\2\bcc000008.bmp
1095,12,data\CMATERdb\IsolatedTest\12\1\bcc000000.bmp
1096,12,data\CMATERdb\IsolatedTest\12\1\bcc000001.bmp
1097,12,data\CMATERdb\IsolatedTest\12\1\bcc000002.bmp
1098,12,data\CMATERdb\IsolatedTest\12\1\bcc000003.bmp
1137,12,data\CMATERdb\IsolatedTest\12\2\bcc000016.bmp
1151,12,data\CMATERdb\IsolatedTest\12\2\bcc000030.bmp
1128,12,data\CMATERdb\IsolatedTest\12\2\bcc000007.bmp
1127,12,data\CMATERdb\IsolatedTest\12\2\bcc000006.bmp
1655,13,data\CMATERdb\IsolatedTest\13\bcc000017.bmp
1654,13,data\CMATERdb\IsolatedTest\13\bcc000016.bmp
1653,13,data\CMATERdb\IsolatedTest\13\bcc000015.bmp
1652,13,data\CMATERdb\IsolatedTest\13\bcc000014.bmp
1651,13,data\CMATERdb\IsolatedTest\13\bcc000013.bmp
1650,13,data\CMATERdb\IsolatedTest\13\bcc000012.bmp
1649,13,data\CMATERdb\IsolatedTest\13\bcc000011.bmp
1648,13,data\CMATERdb\IsolatedTest\13\bcc000010.bmp
1647,13,data\CMATERdb\IsolatedTest\13\bcc000009.bmp
1646,13,data\CMATERdb\IsolatedTest\13\bcc000008.bmp
1645,13,data\CMATERdb\IsolatedTest\13\bcc000007.bmp
1644,13,data\CMATERdb\IsolatedTest\13\bcc000006.bmp
1643,13,data\CMATERdb\IsolatedTest\13\bcc000005.bmp
1642,13,data\CMATERdb\IsolatedTest\13\bcc000004.bmp
1641,13,data\CMATERdb\IsolatedTest\13\bcc000003.bmp
1640,13,data\CMATERdb\IsolatedTest\13\bcc000002.bmp
1639,13,data\CMATERdb\IsolatedTest\13\bcc000001.bmp
1657,13,data\CMATERdb\IsolatedTest\13\bcc000019.bmp
1658,13,data\CMATERdb\IsolatedTest\13\bcc000020.bmp
1678,13,data\CMATERdb\IsolatedTest\13\bcc000040.bmp
1660,13,data\CMATERdb\IsolatedTest\13\bcc000022.bmp
1677,13,data\CMATERdb\IsolatedTest\13\bcc000039.bmp
1679,13,data\CMATERdb\IsolatedTest\13\bcc000041.bmp
1676,13,data\CMATERdb\IsolatedTest\13\bcc000038.bmp
1675,13,data\CMATERdb\IsolatedTest\13\bcc000037.bmp
1674,13,data\CMATERdb\IsolatedTest\13\bcc000036.bmp
1673,13,data\CMATERdb\IsolatedTest\13\bcc000035.bmp
1672,13,data\CMATERdb\IsolatedTest\13\bcc000034.bmp
1671,13,data\CMATERdb\IsolatedTest\13\bcc000033.bmp
1638,13,data\CMATERdb\IsolatedTest\13\bcc000000.bmp
1670,13,data\CMATERdb\IsolatedTest\13\bcc000032.bmp
1668,13,data\CMATERdb\IsolatedTest\13\bcc000030.bmp
1667,13,data\CMATERdb\IsolatedTest\13\bcc000029.bmp
1666,13,data\CMATERdb\IsolatedTest\13\bcc000028.bmp
1665,13,data\CMATERdb\IsolatedTest\13\bcc000027.bmp
1664,13,data\CMATERdb\IsolatedTest\13\bcc000026.bmp
1663,13,data\CMATERdb\IsolatedTest\13\bcc000025.bmp
1662,13,data\CMATERdb\IsolatedTest\13\bcc000024.bmp
1661,13,data\CMATERdb\IsolatedTest\13\bcc000023.bmp
1669,13,data\CMATERdb\IsolatedTest\13\bcc000031.bmp
1659,13,data\CMATERdb\IsolatedTest\13\bcc000021.bmp
1656,13,data\CMATERdb\IsolatedTest\13\bcc000018.bmp
1689,13,data\CMATERdb\IsolatedTest\13\bcc000051.bmp
1682,13,data\CMATERdb\IsolatedTest\13\bcc000044.bmp
1683,13,data\CMATERdb\IsolatedTest\13\bcc000045.bmp
1684,13,data\CMATERdb\IsolatedTest\13\bcc000046.bmp
1685,13,data\CMATERdb\IsolatedTest\13\bcc000047.bmp
1686,13,data\CMATERdb\IsolatedTest\13\bcc000048.bmp
1687,13,data\CMATERdb\IsolatedTest\13\bcc000049.bmp
1688,13,data\CMATERdb\IsolatedTest\13\bcc000050.bmp
1698,13,data\CMATERdb\IsolatedTest\13\bcc000060.bmp
1697,13,data\CMATERdb\IsolatedTest\13\bcc000059.bmp
1696,13,data\CMATERdb\IsolatedTest\13\bcc000058.bmp
1695,13,data\CMATERdb\IsolatedTest\13\bcc000057.bmp
1694,13,data\CMATERdb\IsolatedTest\13\bcc000056.bmp
1693,13,data\CMATERdb\IsolatedTest\13\bcc000055.bmp
1692,13,data\CMATERdb\IsolatedTest\13\bcc000054.bmp
1691,13,data\CMATERdb\IsolatedTest\13\bcc000053.bmp
1681,13,data\CMATERdb\IsolatedTest\13\bcc000043.bmp
1680,13,data\CMATERdb\IsolatedTest\13\bcc000042.bmp
1690,13,data\CMATERdb\IsolatedTest\13\bcc000052.bmp
2239,14,data\CMATERdb\IsolatedTest\14\bcc000029.bmp
2233,14,data\CMATERdb\IsolatedTest\14\bcc000023.bmp
2242,14,data\CMATERdb\IsolatedTest\14\bcc000032.bmp
2257,14,data\CMATERdb\IsolatedTest\14\bcc000047.bmp
2256,14,data\CMATERdb\IsolatedTest\14\bcc000046.bmp
2255,14,data\CMATERdb\IsolatedTest\14\bcc000045.bmp
2254,14,data\CMATERdb\IsolatedTest\14\bcc000044.bmp
2253,14,data\CMATERdb\IsolatedTest\14\bcc000043.bmp
2252,14,data\CMATERdb\IsolatedTest\14\bcc000042.bmp
2251,14,data\CMATERdb\IsolatedTest\14\bcc000041.bmp
2250,14,data\CMATERdb\IsolatedTest\14\bcc000040.bmp
2249,14,data\CMATERdb\IsolatedTest\14\bcc000039.bmp
2248,14,data\CMATERdb\IsolatedTest\14\bcc000038.bmp
2247,14,data\CMATERdb\IsolatedTest\14\bcc000037.bmp
2246,14,data\CMATERdb\IsolatedTest\14\bcc000036.bmp
2245,14,data\CMATERdb\IsolatedTest\14\bcc000035.bmp
2244,14,data\CMATERdb\IsolatedTest\14\bcc000034.bmp
2243,14,data\CMATERdb\IsolatedTest\14\bcc000033.bmp
2232,14,data\CMATERdb\IsolatedTest\14\bcc000022.bmp
2241,14,data\CMATERdb\IsolatedTest\14\bcc000031.bmp
2240,14,data\CMATERdb\IsolatedTest\14\bcc000030.bmp
2211,14,data\CMATERdb\IsolatedTest\14\bcc000001.bmp
2210,14,data\CMATERdb\IsolatedTest\14\bcc000000.bmp
2234,14,data\CMATERdb\IsolatedTest\14\bcc000024.bmp
2235,14,data\CMATERdb\IsolatedTest\14\bcc000025.bmp
2236,14,data\CMATERdb\IsolatedTest\14\bcc000026.bmp
2237,14,data\CMATERdb\IsolatedTest\14\bcc000027.bmp
2231,14,data\CMATERdb\IsolatedTest\14\bcc000021.bmp
2238,14,data\CMATERdb\IsolatedTest\14\bcc000028.bmp
2230,14,data\CMATERdb\IsolatedTest\14\bcc000020.bmp
2228,14,data\CMATERdb\IsolatedTest\14\bcc000018.bmp
2227,14,data\CMATERdb\IsolatedTest\14\bcc000017.bmp
2226,14,data\CMATERdb\IsolatedTest\14\bcc000016.bmp
2225,14,data\CMATERdb\IsolatedTest\14\bcc000015.bmp
2224,14,data\CMATERdb\IsolatedTest\14\bcc000014.bmp
2229,14,data\CMATERdb\IsolatedTest\14\bcc000019.bmp
2222,14,data\CMATERdb\IsolatedTest\14\bcc000012.bmp
2223,14,data\CMATERdb\IsolatedTest\14\bcc000013.bmp
2213,14,data\CMATERdb\IsolatedTest\14\bcc000003.bmp
2214,14,data\CMATERdb\IsolatedTest\14\bcc000004.bmp
2215,14,data\CMATERdb\IsolatedTest\14\bcc000005.bmp
2216,14,data\CMATERdb\IsolatedTest\14\bcc000006.bmp
2212,14,data\CMATERdb\IsolatedTest\14\bcc000002.bmp
2218,14,data\CMATERdb\IsolatedTest\14\bcc000008.bmp
2219,14,data\CMATERdb\IsolatedTest\14\bcc000009.bmp
2220,14,data\CMATERdb\IsolatedTest\14\bcc000010.bmp
2221,14,data\CMATERdb\IsolatedTest\14\bcc000011.bmp
2217,14,data\CMATERdb\IsolatedTest\14\bcc000007.bmp
2785,15,data\CMATERdb\IsolatedTest\15\2\bcc000016.bmp
2784,15,data\CMATERdb\IsolatedTest\15\2\bcc000015.bmp
2783,15,data\CMATERdb\IsolatedTest\15\2\bcc000014.bmp
2782,15,data\CMATERdb\IsolatedTest\15\2\bcc000013.bmp
2781,15,data\CMATERdb\IsolatedTest\15\2\bcc000012.bmp
2778,15,data\CMATERdb\IsolatedTest\15\2\bcc000009.bmp
2779,15,data\CMATERdb\IsolatedTest\15\2\bcc000010.bmp
2777,15,data\CMATERdb\IsolatedTest\15\2\bcc000008.bmp
2776,15,data\CMATERdb\IsolatedTest\15\2\bcc000007.bmp
2775,15,data\CMATERdb\IsolatedTest\15\2\bcc000006.bmp
2786,15,data\CMATERdb\IsolatedTest\15\2\bcc000017.bmp
2780,15,data\CMATERdb\IsolatedTest\15\2\bcc000011.bmp
2787,15,data\CMATERdb\IsolatedTest\15\2\bcc000018.bmp
2800,15,data\CMATERdb\IsolatedTest\15\2\bcc000031.bmp
2789,15,data\CMATERdb\IsolatedTest\15\2\bcc000020.bmp
2790,15,data\CMATERdb\IsolatedTest\15\2\bcc000021.bmp
2791,15,data\CMATERdb\IsolatedTest\15\2\bcc000022.bmp
2792,15,data\CMATERdb\IsolatedTest\15\2\bcc000023.bmp
2793,15,data\CMATERdb\IsolatedTest\15\2\bcc000024.bmp
2794,15,data\CMATERdb\IsolatedTest\15\2\bcc000025.bmp
2795,15,data\CMATERdb\IsolatedTest\15\2\bcc000026.bmp
2796,15,data\CMATERdb\IsolatedTest\15\2\bcc000027.bmp
2797,15,data\CMATERdb\IsolatedTest\15\2\bcc000028.bmp
2798,15,data\CMATERdb\IsolatedTest\15\2\bcc000029.bmp
2799,15,data\CMATERdb\IsolatedTest\15\2\bcc000030.bmp
2774,15,data\CMATERdb\IsolatedTest\15\2\bcc000005.bmp
2788,15,data\CMATERdb\IsolatedTest\15\2\bcc000019.bmp
2773,15,data\CMATERdb\IsolatedTest\15\2\bcc000004.bmp
2744,15,data\CMATERdb\IsolatedTest\15\1\bcc000001.bmp
2771,15,data\CMATERdb\IsolatedTest\15\2\bcc000002.bmp
2772,15,data\CMATERdb\IsolatedTest\15\2\bcc000003.bmp
2743,15,data\CMATERdb\IsolatedTest\15\1\bcc000000.bmp
2746,15,data\CMATERdb\IsolatedTest\15\1\bcc000003.bmp
2747,15,data\CMATERdb\IsolatedTest\15\1\bcc000004.bmp
2748,15,data\CMATERdb\IsolatedTest\15\1\bcc000005.bmp
2749,15,data\CMATERdb\IsolatedTest\15\1\bcc000006.bmp
2750,15,data\CMATERdb\IsolatedTest\15\1\bcc000007.bmp
2751,15,data\CMATERdb\IsolatedTest\15\1\bcc000008.bmp
2752,15,data\CMATERdb\IsolatedTest\15\1\bcc000009.bmp
2753,15,data\CMATERdb\IsolatedTest\15\1\bcc000010.bmp
2754,15,data\CMATERdb\IsolatedTest\15\1\bcc000011.bmp
2755,15,data\CMATERdb\IsolatedTest\15\1\bcc000012.bmp
2756,15,data\CMATERdb\IsolatedTest\15\1\bcc000013.bmp
2745,15,data\CMATERdb\IsolatedTest\15\1\bcc000002.bmp
2758,15,data\CMATERdb\IsolatedTest\15\1\bcc000015.bmp
2757,15,data\CMATERdb\IsolatedTest\15\1\bcc000014.bmp
2769,15,data\CMATERdb\IsolatedTest\15\2\bcc000000.bmp
2768,15,data\CMATERdb\IsolatedTest\15\1\bcc000025.bmp
2767,15,data\CMATERdb\IsolatedTest\15\1\bcc000024.bmp
2766,15,data\CMATERdb\IsolatedTest\15\1\bcc000023.bmp
2765,15,data\CMATERdb\IsolatedTest\15\1\bcc000022.bmp
2770,15,data\CMATERdb\IsolatedTest\15\2\bcc000001.bmp
2763,15,data\CMATERdb\IsolatedTest\15\1\bcc000020.bmp
2762,15,data\CMATERdb\IsolatedTest\15\1\bcc000019.bmp
2761,15,data\CMATERdb\IsolatedTest\15\1\bcc000018.bmp
2760,15,data\CMATERdb\IsolatedTest\15\1\bcc000017.bmp
2764,15,data\CMATERdb\IsolatedTest\15\1\bcc000021.bmp
2759,15,data\CMATERdb\IsolatedTest\15\1\bcc000016.bmp
3311,16,data\CMATERdb\IsolatedTest\16\bcc000038.bmp
3310,16,data\CMATERdb\IsolatedTest\16\bcc000037.bmp
3309,16,data\CMATERdb\IsolatedTest\16\bcc000036.bmp
3308,16,data\CMATERdb\IsolatedTest\16\bcc000035.bmp
3306,16,data\CMATERdb\IsolatedTest\16\bcc000033.bmp
3305,16,data\CMATERdb\IsolatedTest\16\bcc000032.bmp
3304,16,data\CMATERdb\IsolatedTest\16\bcc000031.bmp
3303,16,data\CMATERdb\IsolatedTest\16\bcc000030.bmp
3301,16,data\CMATERdb\IsolatedTest\16\bcc000028.bmp
3307,16,data\CMATERdb\IsolatedTest\16\bcc000034.bmp
3323,16,data\CMATERdb\IsolatedTest\16\bcc000050.bmp
3316,16,data\CMATERdb\IsolatedTest\16\bcc000043.bmp
3313,16,data\CMATERdb\IsolatedTest\16\bcc000040.bmp
3314,16,data\CMATERdb\IsolatedTest\16\bcc000041.bmp
3315,16,data\CMATERdb\IsolatedTest\16\bcc000042.bmp
3317,16,data\CMATERdb\IsolatedTest\16\bcc000044.bmp
3318,16,data\CMATERdb\IsolatedTest\16\bcc000045.bmp
3319,16,data\CMATERdb\IsolatedTest\16\bcc000046.bmp
3320,16,data\CMATERdb\IsolatedTest\16\bcc000047.bmp
3321,16,data\CMATERdb\IsolatedTest\16\bcc000048.bmp
3322,16,data\CMATERdb\IsolatedTest\16\bcc000049.bmp
3300,16,data\CMATERdb\IsolatedTest\16\bcc000027.bmp
3312,16,data\CMATERdb\IsolatedTest\16\bcc000039.bmp
3299,16,data\CMATERdb\IsolatedTest\16\bcc000026.bmp
3285,16,data\CMATERdb\IsolatedTest\16\bcc000012.bmp
3297,16,data\CMATERdb\IsolatedTest\16\bcc000024.bmp
3273,16,data\CMATERdb\IsolatedTest\16\bcc000000.bmp
3274,16,data\CMATERdb\IsolatedTest\16\bcc000001.bmp
3275,16,data\CMATERdb\IsolatedTest\16\bcc000002.bmp
3276,16,data\CMATERdb\IsolatedTest\16\bcc000003.bmp
